section,root,menu_path,slug,page_title,url,position,kind,title,characters,sha256,preview
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > UIAbility组件 > UIAbility组件生命周期,uiability-lifecycle,UIAbility组件生命周期,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/uiability-lifecycle,3,note,,183,9942ebe9511b62470408126c71cadf20a73853de502eed8cc14796c412dbc6c2,从API version 13开始，用户在最近任务列表中使用一键清理来关闭应用，对于无实况窗的应用将不会触发onDestroy()回调，而是会直接终止进程；对于有实况窗的应用会继续触发onDestroy()回调。 当在开发者模式下调试某个应用时，如果用户从最近任务列表中移除了该调试应用的一个任务，则该调试应用的进程会被强制销毁，不会触发onDestroy()
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > UIAbility组件 > UIAbility组件生命周期,uiability-lifecycle,UIAbility组件生命周期,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/uiability-lifecycle,4,note,,183,99c161cfb7567bff9b230cf9a221d84f652c01d0360c9fca049cd9ff3f52dadf,设置setOnNewWantSkipScenarios()后，在上述三种场景下系统不会触发onNewWant()回调。 建议同时跳过上述三种场景。若仅跳过部分场景，则未跳过的场景仍会非预期触发onNewWant()回调。 该方案仅影响上述三种场景下onNewWant()回调的触发与否，不影响其他功能。设置跳过后，应用将直接切至前台，不影响正常的UI显示与用户
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > UIAbility组件 > UIAbility组件启动模式,uiability-launch-type,UIAbility组件启动模式,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/uiability-launch-type,1,note,,33,db723078766218f034dbf4003b5cd237e262d94fafab0c4011f488be9961682a,standard是multiton的曾用名，效果与多实例模式一致。
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > UIAbility组件 > UIAbility组件启动模式,uiability-launch-type,UIAbility组件启动模式,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/uiability-launch-type,2,note,,255,bd6c29eae2ae0f802807d2d4acb79cb4584f4e717531f47ccd4002e3a2ab2c6c,应用的UIAbility实例已创建，该UIAbility配置为单实例模式，再次调用 startAbility() 方法启动该UIAbility实例。由于启动的还是原来的UIAbility实例，并未重新创建一个新的UIAbility实例，此时只会进入该UIAbility的 onNewWant() 回调，不会进入其 onCreate() 和 onWindowSt
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > UIAbility组件 > UIAbility组件启动模式,uiability-launch-type,UIAbility组件启动模式,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/uiability-launch-type,3,note,,486,190cf582d58fdbd2503f37e88b115917dd3c70ab22372e83ab431ecf0aa30580,当应用的UIAbility实例已经被创建，并且配置为指定实例模式时，如果再次调用 startAbility() 方法启动该UIAbility实例，且 AbilityStage 的 onAcceptWant() 回调匹配到一个已创建的UIAbility实例，则系统会启动原来的UIAbility实例，并且不会重新创建一个新的UIAbility实例。此时，该UIA
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > UIAbility组件 > UIAbility组件基本用法,uiability-usage,UIAbility组件基本用法,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/uiability-usage,1,note,,81,2d8c2e07089e8f0ce531075b437c1dae2205d86aa9e706d7a5ed4e3d01f0731a,在DevEco Studio中创建的UIAbility中，该UIAbility实例默认会加载Index页面，根据需要将Index页面路径替换为需要的页面路径即可。
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > UIAbility组件 > 启动应用内的UIAbility组件,uiability-intra-device-interaction,启动应用内的UIAbility组件,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/uiability-intra-device-interaction,1,note,,85,7b294e920126af0df2be313a3edeaeb09bde0ff7eb5754ff10aabbe1de722f7d,在被拉起的FuncAbility中，可以通过获取传递过来的 want 参数的parameters来获取拉起方 UIAbility 的PID、Bundle Name等信息。
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > UIAbility组件 > 启动应用内的UIAbility组件,uiability-intra-device-interaction,启动应用内的UIAbility组件,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/uiability-intra-device-interaction,2,note,,183,a3c388e3913f5f66f1a791d28cd884ae47c8543425f7d037c9cbdccc994266c6,调用terminateSelf()方法停止当前UIAbility实例时，默认会保留该实例的快照（Snapshot），即在最近任务列表中仍然能查看到该实例对应的任务。如不需要保留该实例的快照，可以在其对应UIAbility的 module.json5配置文件 中，将 abilities标签 的removeMissionAfterTerminate字段配置为tr
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > UIAbility组件 > 启动应用内的UIAbility组件,uiability-intra-device-interaction,启动应用内的UIAbility组件,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/uiability-intra-device-interaction,3,note,,76,685a100cdc258193e7b08504574ad767d02b4ac80c9af32c1b4d90e95c20a94c,当被调用方 UIAbility组件启动模式 设置为multiton启动模式时，每次启动都会创建一个新的实例，那么onNewWant()回调就不会被用到。
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > UIAbility组件 > UIAbility备份恢复,ability-recover-guideline,UIAbility备份恢复,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/ability-recover-guideline,1,note,,84,fd1e18b125d8b977005758e294a1cfa1c7d0e647e922946a3d3d65d6dad6a2fd,应用正常关闭时，不会触发 UIAbility 备份流程。应用正常启动（例如通过startAbility接口启动或点击图标启动）时，不触发 UIAbility 恢复流程。
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > ExtensionAbility组件,extensionability-overview,ExtensionAbility组件,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/extensionability-overview,1,note,,116,8ca3ffd97c050f319d5bc2421c4bc682a64e9ff7fb2692a29c988b93cc50bbdd,“是否允许三方应用实现”是指：三方应用能否继承该类型ExtensionAbility实现自己的业务逻辑。 “是否有独立Extension沙箱”是指：该类型ExtensionAbility的沙箱是否与主应用沙箱相对独立、不可互相访问。
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > ExtensionAbility组件,extensionability-overview,ExtensionAbility组件,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/extensionability-overview,2,note,,343,2eb8ab2be8efa278b96d11a60d7c9773660a38f3100f5d41b5ba02d970beb90a,通常情况下，应用中（同一Bundle名称）所有同一类型的ExtensionAbility均运行在同一个独立进程。以下为例外场景： ServiceExtensionAbility（仅系统应用涉及）、DataShareExtensionAbility（仅系统应用涉及）与所有UIAbility均运行在同一个独立进程（主进程）。 UIExtensionAbility
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > ExtensionAbility组件 > EmbeddedUIExtensionAbility,embeddeduiextensionability,EmbeddedUIExtensionAbility,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/embeddeduiextensionability,1,note,,428,01b1ea42ee6c558896f1dfcc56cacb6478c40aa70e9006487bbaad000bbb9e43,EmbeddedComponent只能在UIAbility中使用，且被拉起的EmbeddedUIExtensionAbility需与UIAbility属于同一应用；从API版本26.0.0开始，如果EmbeddedComponent所属应用申请了ohos.permission.SUPPORT_CROSS_APP_EMBED_FOR_OA权限（该权限仅企业普通
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > ExtensionAbility组件 > 使用AppServiceExtensionAbility组件实现后台服务,app-service-extension-ability,使用AppServiceExtensionAbility组件实现后台服务,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/app-service-extension-ability,1,note,,106,942203084136668ee04642509a8abe220ecac231041ae83ff1d9f109495273ae,本文将被启动或被连接的AppServiceExtensionAbility组件称为服务端，将启动或连接AppServiceExtensionAbility组件的应用组件（当前仅支持UIAbility）称为客户端。
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > ExtensionAbility组件 > 使用AppServiceExtensionAbility组件实现后台服务,app-service-extension-ability,使用AppServiceExtensionAbility组件实现后台服务,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/app-service-extension-ability,2,note,,104,f7174ae6cc251316f4cbf62460dc4b515bcc1e09bd4b188154b2127ac981a762,“客户端是否可信”为是时，表示客户端属于服务端所属应用或已配置在appIdentifierAllowList中。为否时，表示客户端不属于服务端所属应用且未配置在appIdentifierAllowList中。
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > ExtensionAbility组件 > 使用AppServiceExtensionAbility组件实现后台服务,app-service-extension-ability,使用AppServiceExtensionAbility组件实现后台服务,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/app-service-extension-ability,3,note,,114,f7b5e8048ba9ef60f86b5aaffc637cff6cffedfc4397e70bebf21cfb912a520c,AppServiceExtensionAbility组件以start方式启动，并且没有连接的时候，AppServiceExtensionAbility组件进程可能被挂起（请参考 Background Tasks Kit简介 ）。
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > 应用上下文Context,application-context-stage,应用上下文Context,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/application-context-stage,1,note,,175,d3005e7d597febf82b8fb9e362723695cface1dced8f6f157c26c0ca4792b6ef,不同类型的Context具有不同的能力，不可相互替代或强行转换。例如， ApplicationContext 绑定了 setFontSizeScale 方法，但 UIAbilityContext 中没有此方法。因此，即使将UIAbilityContext强行转换为ApplicationContext，也无法调用setFontSizeScale方法。
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > 应用上下文Context,application-context-stage,应用上下文Context,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/application-context-stage,2,note,,29,102e965607e9661f1df6be02b91871ad7bd6d9f62992186e9974315ef6300d70,应用文件路径属于应用沙箱路径，具体请参见 应用沙箱目录 。
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > 信息传递载体Want > Want概述,want-overview,Want概述,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/want-overview,1,note,,67,94db78594fb08c5af13604b5f426d0ee57d1a22499af82a3dca118ee3517c0b7,从API 12开始，已不再推荐三方应用使用指定Ability方式（即显式Want）拉起其他应用，推荐通过指定 应用链接 的方式来实现。
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > 信息传递载体Want > Want概述,want-overview,Want概述,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/want-overview,2,note,,131,ebf0a64f51cfcd7de3907e53c3fe327d3a8c28f8a81a7957ef5c358e29e36e9a,根据系统中待匹配应用组件的匹配情况不同，使用隐式Want启动应用组件时会出现以下三种情况。 未匹配到满足条件的应用组件：启动失败。 匹配到一个满足条件的应用组件：直接启动该应用组件。 匹配到多个满足条件的应用组件（ UIAbility ）：弹出选择框让用户选择。
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > 信息传递载体Want > 显式Want与隐式Want匹配规则,explicit-implicit-want-mappings,显式Want与隐式Want匹配规则,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/explicit-implicit-want-mappings,1,note,,550,87eedd5c74571207618564a0cce83a4320bd958100386207076eece5e0ae7805,待匹配应用组件的skills配置的uris中scheme、host、port、path、pathStartWith和pathRegex属性拼接，如果依次声明了path、pathStartWith和pathRegex属性时，uris将分别拼接为如下四种表达式： 前缀uri表达式 ：当配置文件只配置scheme，或者只配置scheme和host，或者只配置sch
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > 信息传递载体Want > 显式Want与隐式Want匹配规则,explicit-implicit-want-mappings,显式Want与隐式Want匹配规则,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/explicit-implicit-want-mappings,2,note,,81,fed85208100309bb68c55bf36cc60f22ac6864d777c16193d036f99e2ef4598d,本章节所述的type匹配规则的适用性需建立在want参数内type不为空的基础上。当want参数内type为空时请参见 want参数的uri和type匹配规则 。
开发,应用框架,开发 > 应用框架 > Ability Kit（程序框架服务） > 应用模型 > 应用组件 > 信息传递载体Want > 显式Want与隐式Want匹配规则,explicit-implicit-want-mappings,显式Want与隐式Want匹配规则,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/explicit-implicit-want-mappings,3,note,,69,eb503362b6dc32eef4598374e2ad145e036c92eb55db4e356f375658d145ba6c,本章节所述的linkFeature匹配规则适用于want参数中的parameters包含linkFeature键，且对应取值不为空的场景。
