section,root,menu_path,slug,page_title,url,position,level,heading,anchor_id
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 创建应用静态快捷方式,typical-scenario-configuration,创建应用静态快捷方式,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/typical-scenario-configuration,4,4,隐藏快捷方式,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 创建应用分身,app-clone,创建应用分身,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/app-clone,1,1,创建应用分身,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 创建应用分身,app-clone,创建应用分身,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/app-clone,2,4,约束与限制,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 创建应用分身,app-clone,创建应用分身,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/app-clone,3,4,应用分身的开发步骤,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 创建应用多实例,multiinstance,创建应用多实例,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/multiinstance,1,1,创建应用多实例,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 创建应用多实例,multiinstance,创建应用多实例,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/multiinstance,2,4,约束限制,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 创建应用多实例,multiinstance,创建应用多实例,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/multiinstance,3,4,应用多实例的开发步骤,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 配置应用图标和名称,layered-image,配置应用图标和名称,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/layered-image,1,1,配置应用图标和名称,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 配置应用图标和名称,layered-image,配置应用图标和名称,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/layered-image,2,4,使用场景,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 配置应用图标和名称,layered-image,配置应用图标和名称,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/layered-image,3,4,配置优先级和生成策略,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 配置应用图标和名称,layered-image,配置应用图标和名称,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/layered-image,4,4,配置单层图标和应用名称,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 配置应用图标和名称,layered-image,配置应用图标和名称,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/layered-image,5,4,配置分层图标和应用名称,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 配置应用图标和名称,layered-image,配置应用图标和名称,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/layered-image,6,4,配置备用图标,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > HAR转HSP指导,har-to-hsp,HAR转HSP指导,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/har-to-hsp,1,1,HAR转HSP指导,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > HAR转HSP指导,har-to-hsp,HAR转HSP指导,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/har-to-hsp,2,4,HAR转HSP的操作步骤,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > HSP转HAR指导,hsp-to-har,HSP转HAR指导,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hsp-to-har,1,1,HSP转HAR指导,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > HSP转HAR指导,hsp-to-har,HSP转HAR指导,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hsp-to-har,2,4,HSP转HAR的操作步骤,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > HAP转HAR指导,hap-to-har,HAP转HAR指导,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hap-to-har,1,1,HAP转HAR指导,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > HAP转HAR指导,hap-to-har,HAP转HAR指导,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hap-to-har,2,4,HAP转HAR的操作步骤,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 集成态HSP,integrated-hsp,集成态HSP,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/integrated-hsp,1,1,集成态HSP,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 集成态HSP,integrated-hsp,集成态HSP,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/integrated-hsp,2,4,使用场景,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 集成态HSP,integrated-hsp,集成态HSP,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/integrated-hsp,3,4,约束限制,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 集成态HSP,integrated-hsp,集成态HSP,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/integrated-hsp,4,4,开发使用说明,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 集成态HSP,integrated-hsp,集成态HSP,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/integrated-hsp,5,4,[h2]配置集成态HSP,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 集成态HSP,integrated-hsp,集成态HSP,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/integrated-hsp,6,4,[h2]使用方集成,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 应用程序包集成bin文件（PC/2in1）,hap-bin,应用程序包集成bin文件（PC/2in1）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hap-bin,1,1,应用程序包集成bin文件（PC/2in1）,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 应用程序包集成bin文件（PC/2in1）,hap-bin,应用程序包集成bin文件（PC/2in1）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hap-bin,2,4,基本概念,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 应用程序包集成bin文件（PC/2in1）,hap-bin,应用程序包集成bin文件（PC/2in1）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hap-bin,3,4,权限管控,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 应用程序包集成bin文件（PC/2in1）,hap-bin,应用程序包集成bin文件（PC/2in1）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hap-bin,4,4,[h2]声明bin文件的权限,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 应用程序包集成bin文件（PC/2in1）,hap-bin,应用程序包集成bin文件（PC/2in1）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hap-bin,5,4,[h2]bin文件在安装与启动加载时的权限管理,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 应用程序包集成bin文件（PC/2in1）,hap-bin,应用程序包集成bin文件（PC/2in1）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hap-bin,6,4,在HAP中集成bin文件,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 应用程序包集成bin文件（PC/2in1）,hap-bin,应用程序包集成bin文件（PC/2in1）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hap-bin,7,4,[h2]在HAP工程中声明bin文件,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 应用程序包集成bin文件（PC/2in1）,hap-bin,应用程序包集成bin文件（PC/2in1）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hap-bin,8,4,[h2]编译与打包HAP,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 典型场景的开发指导 > 应用程序包集成bin文件（PC/2in1）,hap-bin,应用程序包集成bin文件（PC/2in1）,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/hap-bin,9,4,安装含bin文件的HAP,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包常见问题,common-problem-of-application,应用程序包常见问题,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/common-problem-of-application,1,1,应用程序包常见问题,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包常见问题,common-problem-of-application,应用程序包常见问题,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/common-problem-of-application,2,4,如何获取签名信息中的指纹信息,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包常见问题,common-problem-of-application,应用程序包常见问题,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/common-problem-of-application,3,4,什么是appIdentifier,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包常见问题,common-problem-of-application,应用程序包常见问题,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/common-problem-of-application,4,4,如何获取应用信息中的appIdentifier,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包常见问题,common-problem-of-application,应用程序包常见问题,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/common-problem-of-application,5,4,什么是appId,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包常见问题,common-problem-of-application,应用程序包常见问题,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/common-problem-of-application,6,4,如何获取应用信息中的appId,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包常见问题,common-problem-of-application,应用程序包常见问题,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/common-problem-of-application,7,4,应用的uid,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包常见问题,common-problem-of-application,应用程序包常见问题,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/common-problem-of-application,8,4,如何获取应用的uid,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包术语,application-package-glossary,应用程序包术语,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/application-package-glossary,1,1,应用程序包术语,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包术语,application-package-glossary,应用程序包术语,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/application-package-glossary,2,4,A,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包术语,application-package-glossary,应用程序包术语,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/application-package-glossary,3,4,[h2]APP；应用包,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包术语,application-package-glossary,应用程序包术语,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/application-package-glossary,4,4,B,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包术语,application-package-glossary,应用程序包术语,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/application-package-glossary,5,4,[h2]Bundle；应用包集合,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包术语,application-package-glossary,应用程序包术语,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/application-package-glossary,6,4,[h2]bm (Bundle Manager)；包管理工具,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包术语,application-package-glossary,应用程序包术语,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/application-package-glossary,7,4,E,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包术语,application-package-glossary,应用程序包术语,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/application-package-glossary,8,4,[h2]Entry UIAbility；入口UIAbility,
入门,基础入门,入门 > 基础入门 > 开发基础知识 > 应用程序包术语,application-package-glossary,应用程序包术语,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/application-package-glossary,9,4,H,
